RxnID	Comps	Eq	Subs	Type	Class
HMR_7286	r	(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] + H2O[r] => (alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] + glucose[r]	N-glycan metabolism	Pan	Absent
HMR_7287	r	(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] + H2O[r] => (alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] + glucose[r]	N-glycan metabolism	Pan	Absent
HMR_7288	r	(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] + H2O[r] => glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)[r] + mannose[r]	N-glycan metabolism	Pan	Absent
HMR_7289	r	(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] + H2O[r] => glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)[r] + mannose[r]	N-glycan metabolism	Pan	Absent
HMR_7290	r	(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] + H2O[r] => (alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] + glucose[r]	N-glycan metabolism	Pan	Absent
HMR_7291	r	glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)[r] + H2O[r] => glucosyl-(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] + mannose[r]	N-glycan metabolism	Pan	Absent
HMR_7292	r	glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)[r] + H2O[r] => glucosyl-(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] + mannose[r]	N-glycan metabolism	Pan	Absent
HMR_7293	r	(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] + H2O[r] => (alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)[r] + mannose[r]	N-glycan metabolism	Pan	Absent
HMR_7294	r	glucosyl-(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] => glucosyl-(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g]	Transport, endoplasmic reticular	Pan	Absent
HMR_7295	r	(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] => (alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g]	Transport, endoplasmic reticular	Pan	Absent
HMR_7296	r	(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] => (alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g]	Transport, endoplasmic reticular	Pan	Absent
HMR_7297	r	(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] => (alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g]	Transport, endoplasmic reticular	Pan	Absent
HMR_7298	r	glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)[r] => glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)[g]	Transport, endoplasmic reticular	Pan	Absent
HMR_7299	r	glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)[r] => glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)[g]	Transport, endoplasmic reticular	Pan	Absent
HMR_7300	r	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)[r] => (alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)[g]	Transport, endoplasmic reticular	Pan	Absent
HMR_7301	g	(alpha-D-Glucosyl)3-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g] + 4 H2O[g] => (alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)[g] + 3 glucose[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7302	g	(alpha-D-Glucosyl)2-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g] + 3 H2O[g] => (alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)[g] + 2 glucose[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7303	g	(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g] + 2 H2O[g] => (alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)[g] + glucose[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7304	g	glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)[g] + 2 H2O[g] => (alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C)[g] + glucose[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7305	g	glucosyl-(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)[g] + 2 H2O[g] => (alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B2)[g] + glucose[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7306	g	glucosyl-(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g] + 2 H2O[g] => (alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B1)[g] + glucose[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7308	g	(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g] + H2O[g] => (alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7309	g	(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g] + H2O[g] => (alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7310	g	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)[g] + H2O[g] => (alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (A)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7311	g	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)[g] + H2O[g] => (alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B1)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7312	g	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)[g] + H2O[g] => (alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B2)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7313	g	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)[g] + H2O[g] => (alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7314	g	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)[g] + H2O[g] => (alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7315	g	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (A)[g] + H2O[g] => (alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7316	g	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B1)[g] + H2O[g] => (alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B1)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7317	g	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B2)[g] + H2O[g] => (alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B1)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7318	g	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B2)[g] + H2O[g] => (alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B2)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7319	g	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C)[g] + H2O[g] => (alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7320	g	(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C)[g] + H2O[g] => (alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7321	g	(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B1)[g] + H2O[g] => (alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7322	g	(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (B2)[g] + H2O[g] => (alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g] + mannose[g]	N-glycan metabolism	Pan	Absent
HMR_7323	g	(alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g] + UDP-N-acetylglucosamine[g] => nm4masn[g] + UDP[g]	N-glycan metabolism	Pan	Absent
HMR_7324	g	2 H2O[g] + nm4masn[g] => 2 mannose[g] + nm2masn[g]	N-glycan metabolism	Pan	Absent
HMR_7325	g	nm2masn[g] + UDP-N-acetylglucosamine[g] => n2m2masn[g] + UDP[g]	N-glycan metabolism	Pan	Absent
HMR_7326	g	n2m2masn[g] + UDP-N-acetylglucosamine[g] => n2m2nmasn[g] + UDP[g]	N-glycan metabolism	Pan	Absent
HMR_7327	g	n2m2masn[g] + UDP-N-acetylglucosamine[g] => G00020[g] + UDP[g]	N-glycan metabolism	Pan	Absent
HMR_7328	g	G00020[g] + UDP-N-acetylglucosamine[g] => G00021[g] + UDP[g]	N-glycan metabolism	Pan	Absent
HMR_7329	g	G00021[g] + UDP-N-acetylglucosamine[g] => G00022[g] + UDP[g]	N-glycan metabolism	Pan	Absent
HMR_7332	g	GDP-L-fucose[g] + n2m2masn[g] => fn2m2masn[g] + GDP[g]	N-glycan metabolism	Pan	Absent
HMR_7333	g	fn2m2masn[g] + 2 UDP-galactose[g] => l2fn2m2masn[g] + 2 UDP[g]	N-glycan metabolism	Pan	Absent
HMR_7334	g	2 CMP-N-acetylneuraminate[g] + l2fn2m2masn[g] => 2 CMP[g] + PA6[g]	N-glycan metabolism	Pan	Absent
HMR_8691	r	dolichyl-diphosphate[r] + H2O[r] => dolichyl-phosphate[r] + Pi[r]	N-glycan metabolism	Pan	Absent
HMR_8693	g	n2m2masn[g] + UDP-N-acetylglucosamine[g] => n3m2masn[g] + UDP[g]	N-glycan metabolism	Pan	Absent
HMR_8694	g	n3m2masn[g] + UDP-N-acetylglucosamine[g] => n4m2masn[g] + UDP[g]	N-glycan metabolism	Pan	Absent
HMR_8695	g	n4m2masn[g] + UDP-N-acetylglucosamine[g] => n5m2masn[g] + UDP[g]	N-glycan metabolism	Pan	Absent
HMR_5154	c	13683 ATP[c] + 207 glycyl-tRNA(gly)[c] + 18244 H2O[c] + 275 L-alanyl-tRNA(ala)[c] + 150 L-arginyl-tRNA(arg)[c] + 247 L-asparaginyl-tRNA(asn)[c] + 233 L-aspartyl-tRNA(asp)[c] + 25 L-cysteinyl-tRNA(cys)[c] + 230 L-glutaminyl-tRNA(gln)[c] + 298 L-glutamyl-tRNA(glu)[c] + 115 L-histidyl-tRNA(his)[c] + 285 L-isoleucyl-tRNA(ile)[c] + 533 L-leucyl-tRNA(leu)[c] + 357 L-lysyl-tRNA(lys)[c] + 79 L-methionyl-tRNA(met)[c] + 224 L-phenylalanyl-tRNA(phe)[c] + 171 L-prolyl-tRNA(pro)[c] + 392 L-seryl-tRNA(ser)[c] + 300 L-threonyl-tRNA(thr)[c] + 37 L-tryptophanyl-tRNA(trp)[c] + 151 L-tyrosyl-tRNA(tyr)[c] + 252 L-valyl-tRNA(val)[c] => 13683 ADP[c] + apoB100[c] + 13683 Pi[c] + 275 tRNA(ala)[c] + 150 tRNA(arg)[c] + 247 tRNA(asn)[c] + 233 tRNA(asp)[c] + 25 tRNA(cys)[c] + 230 tRNA(gln)[c] + 298 tRNA(glu)[c] + 207 tRNA(gly)[c] + 115 tRNA(his)[c] + 285 tRNA(ile)[c] + 533 tRNA(leu)[c] + 357 tRNA(lys)[c] + 79 tRNA(met)[c] + 224 tRNA(phe)[c] + 171 tRNA(pro)[c] + 392 tRNA(ser)[c] + 300 tRNA(thr)[c] + 37 tRNA(trp)[c] + 151 tRNA(tyr)[c] + 252 tRNA(val)[c]	Protein assembly	Pan	Absent
HMR_5156	c	261 ATP[c] + 3 glycyl-tRNA(gly)[c] + 348 H2O[c] + 3 L-alanyl-tRNA(ala)[c] + L-arginyl-tRNA(arg)[c] + L-asparaginyl-tRNA(asn)[c] + 13 L-aspartyl-tRNA(asp)[c] + L-cysteinyl-tRNA(cys)[c] + 3 L-glutaminyl-tRNA(gln)[c] + 9 L-glutamyl-tRNA(glu)[c] + L-histidyl-tRNA(his)[c] + 8 L-isoleucyl-tRNA(ile)[c] + 10 L-leucyl-tRNA(leu)[c] + 7 L-lysyl-tRNA(lys)[c] + 5 L-methionyl-tRNA(met)[c] + 3 L-phenylalanyl-tRNA(phe)[c] + 5 L-prolyl-tRNA(pro)[c] + 3 L-seryl-tRNA(ser)[c] + L-threonyl-tRNA(thr)[c] + 4 L-tyrosyl-tRNA(tyr)[c] + 6 L-valyl-tRNA(val)[c] => 261 ADP[c] + mitoApo-[ACP][c] + 261 Pi[c] + 3 tRNA(ala)[c] + tRNA(arg)[c] + tRNA(asn)[c] + 13 tRNA(asp)[c] + tRNA(cys)[c] + 3 tRNA(gln)[c] + 9 tRNA(glu)[c] + 3 tRNA(gly)[c] + tRNA(his)[c] + 8 tRNA(ile)[c] + 10 tRNA(leu)[c] + 7 tRNA(lys)[c] + 5 tRNA(met)[c] + 3 tRNA(phe)[c] + 5 tRNA(pro)[c] + 3 tRNA(ser)[c] + tRNA(thr)[c] + 4 tRNA(tyr)[c] + 6 tRNA(val)[c]	Protein assembly	Pan	Absent
HMR_5157	c	249 ATP[c] + 3 glycyl-tRNA(gly)[c] + 332 H2O[c] + 5 L-alanyl-tRNA(ala)[c] + 4 L-arginyl-tRNA(arg)[c] + L-asparaginyl-tRNA(asn)[c] + 4 L-aspartyl-tRNA(asp)[c] + 3 L-glutaminyl-tRNA(gln)[c] + 8 L-glutamyl-tRNA(glu)[c] + 4 L-isoleucyl-tRNA(ile)[c] + 12 L-leucyl-tRNA(leu)[c] + 9 L-lysyl-tRNA(lys)[c] + 2 L-methionyl-tRNA(met)[c] + 4 L-phenylalanyl-tRNA(phe)[c] + 4 L-prolyl-tRNA(pro)[c] + 9 L-seryl-tRNA(ser)[c] + 3 L-threonyl-tRNA(thr)[c] + L-tryptophanyl-tRNA(trp)[c] + 7 L-valyl-tRNA(val)[c] => 249 ADP[c] + apoC1[c] + 249 Pi[c] + 5 tRNA(ala)[c] + 4 tRNA(arg)[c] + tRNA(asn)[c] + 4 tRNA(asp)[c] + 3 tRNA(gln)[c] + 8 tRNA(glu)[c] + 3 tRNA(gly)[c] + 4 tRNA(ile)[c] + 12 tRNA(leu)[c] + 9 tRNA(lys)[c] + 2 tRNA(met)[c] + 4 tRNA(phe)[c] + 4 tRNA(pro)[c] + 9 tRNA(ser)[c] + 3 tRNA(thr)[c] + tRNA(trp)[c] + 7 tRNA(val)[c]	Protein assembly	Pan	Absent
HMR_5158	c	303 ATP[c] + 5 glycyl-tRNA(gly)[c] + 404 H2O[c] + 7 L-alanyl-tRNA(ala)[c] + 2 L-arginyl-tRNA(arg)[c] + L-asparaginyl-tRNA(asn)[c] + 4 L-aspartyl-tRNA(asp)[c] + 8 L-glutaminyl-tRNA(gln)[c] + 8 L-glutamyl-tRNA(glu)[c] + L-isoleucyl-tRNA(ile)[c] + 15 L-leucyl-tRNA(leu)[c] + 6 L-lysyl-tRNA(lys)[c] + 3 L-methionyl-tRNA(met)[c] + 4 L-phenylalanyl-tRNA(phe)[c] + 5 L-prolyl-tRNA(pro)[c] + 9 L-seryl-tRNA(ser)[c] + 10 L-threonyl-tRNA(thr)[c] + L-tryptophanyl-tRNA(trp)[c] + 5 L-tyrosyl-tRNA(tyr)[c] + 7 L-valyl-tRNA(val)[c] => 303 ADP[c] + apoC2[c] + 303 Pi[c] + 7 tRNA(ala)[c] + 2 tRNA(arg)[c] + tRNA(asn)[c] + 4 tRNA(asp)[c] + 8 tRNA(gln)[c] + 8 tRNA(glu)[c] + 5 tRNA(gly)[c] + tRNA(ile)[c] + 15 tRNA(leu)[c] + 6 tRNA(lys)[c] + 3 tRNA(met)[c] + 4 tRNA(phe)[c] + 5 tRNA(pro)[c] + 9 tRNA(ser)[c] + 10 tRNA(thr)[c] + tRNA(trp)[c] + 5 tRNA(tyr)[c] + 7 tRNA(val)[c]	Protein assembly	Pan	Absent
HMR_5159	c	297 ATP[c] + 3 glycyl-tRNA(gly)[c] + 396 H2O[c] + 15 L-alanyl-tRNA(ala)[c] + 4 L-arginyl-tRNA(arg)[c] + 7 L-aspartyl-tRNA(asp)[c] + 6 L-glutaminyl-tRNA(gln)[c] + 5 L-glutamyl-tRNA(glu)[c] + L-histidyl-tRNA(his)[c] + 11 L-leucyl-tRNA(leu)[c] + 6 L-lysyl-tRNA(lys)[c] + 3 L-methionyl-tRNA(met)[c] + 4 L-phenylalanyl-tRNA(phe)[c] + 3 L-prolyl-tRNA(pro)[c] + 12 L-seryl-tRNA(ser)[c] + 5 L-threonyl-tRNA(thr)[c] + 3 L-tryptophanyl-tRNA(trp)[c] + 2 L-tyrosyl-tRNA(tyr)[c] + 9 L-valyl-tRNA(val)[c] => 297 ADP[c] + apoC3[c] + 297 Pi[c] + 15 tRNA(ala)[c] + 4 tRNA(arg)[c] + 7 tRNA(asp)[c] + 6 tRNA(gln)[c] + 5 tRNA(glu)[c] + 3 tRNA(gly)[c] + tRNA(his)[c] + 11 tRNA(leu)[c] + 6 tRNA(lys)[c] + 3 tRNA(met)[c] + 4 tRNA(phe)[c] + 3 tRNA(pro)[c] + 12 tRNA(ser)[c] + 5 tRNA(thr)[c] + 3 tRNA(trp)[c] + 2 tRNA(tyr)[c] + 9 tRNA(val)[c]	Protein assembly	Pan	Absent
HMR_5165	c	951 ATP[c] + 18 glycyl-tRNA(gly)[c] + 1268 H2O[c] + 39 L-alanyl-tRNA(ala)[c] + 34 L-arginyl-tRNA(arg)[c] + L-asparaginyl-tRNA(asn)[c] + 11 L-aspartyl-tRNA(asp)[c] + 2 L-cysteinyl-tRNA(cys)[c] + 32 L-glutaminyl-tRNA(gln)[c] + 40 L-glutamyl-tRNA(glu)[c] + 2 L-histidyl-tRNA(his)[c] + 2 L-isoleucyl-tRNA(ile)[c] + 41 L-leucyl-tRNA(leu)[c] + 13 L-lysyl-tRNA(lys)[c] + 8 L-methionyl-tRNA(met)[c] + 4 L-phenylalanyl-tRNA(phe)[c] + 8 L-prolyl-tRNA(pro)[c] + 14 L-seryl-tRNA(ser)[c] + 12 L-threonyl-tRNA(thr)[c] + 8 L-tryptophanyl-tRNA(trp)[c] + 4 L-tyrosyl-tRNA(tyr)[c] + 24 L-valyl-tRNA(val)[c] => 951 ADP[c] + apoE[c] + 951 Pi[c] + 39 tRNA(ala)[c] + 34 tRNA(arg)[c] + tRNA(asn)[c] + 11 tRNA(asp)[c] + 2 tRNA(cys)[c] + 32 tRNA(gln)[c] + 40 tRNA(glu)[c] + 18 tRNA(gly)[c] + 2 tRNA(his)[c] + 2 tRNA(ile)[c] + 41 tRNA(leu)[c] + 13 tRNA(lys)[c] + 8 tRNA(met)[c] + 4 tRNA(phe)[c] + 8 tRNA(pro)[c] + 14 tRNA(ser)[c] + 12 tRNA(thr)[c] + 8 tRNA(trp)[c] + 4 tRNA(tyr)[c] + 24 tRNA(val)[c]	Protein assembly	Pan	Absent
HMR_5168	c	498 ATP[c] + 10 glycyl-tRNA(gly)[c] + 664 H2O[c] + 11 L-alanyl-tRNA(ala)[c] + 9 L-arginyl-tRNA(arg)[c] + 4 L-asparaginyl-tRNA(asn)[c] + 12 L-aspartyl-tRNA(asp)[c] + 3 L-cysteinyl-tRNA(cys)[c] + 10 L-glutaminyl-tRNA(gln)[c] + 6 L-glutamyl-tRNA(glu)[c] + 3 L-histidyl-tRNA(his)[c] + 9 L-isoleucyl-tRNA(ile)[c] + 15 L-leucyl-tRNA(leu)[c] + 11 L-lysyl-tRNA(lys)[c] + 4 L-methionyl-tRNA(met)[c] + 6 L-phenylalanyl-tRNA(phe)[c] + 12 L-prolyl-tRNA(pro)[c] + 8 L-seryl-tRNA(ser)[c] + 12 L-threonyl-tRNA(thr)[c] + 2 L-tryptophanyl-tRNA(trp)[c] + 2 L-tyrosyl-tRNA(tyr)[c] + 17 L-valyl-tRNA(val)[c] => 498 ADP[c] + mitothioredoxin[c] + 498 Pi[c] + 11 tRNA(ala)[c] + 9 tRNA(arg)[c] + 4 tRNA(asn)[c] + 12 tRNA(asp)[c] + 3 tRNA(cys)[c] + 10 tRNA(gln)[c] + 6 tRNA(glu)[c] + 10 tRNA(gly)[c] + 3 tRNA(his)[c] + 9 tRNA(ile)[c] + 15 tRNA(leu)[c] + 11 tRNA(lys)[c] + 4 tRNA(met)[c] + 6 tRNA(phe)[c] + 12 tRNA(pro)[c] + 8 tRNA(ser)[c] + 12 tRNA(thr)[c] + 2 tRNA(trp)[c] + 2 tRNA(tyr)[c] + 17 tRNA(val)[c]	Protein assembly	Pan	Absent
HMR_5173	c	1404 ATP[c] + 28 glycyl-tRNA(gly)[c] + 1872 H2O[c] + 31 L-alanyl-tRNA(ala)[c] + 19 L-arginyl-tRNA(arg)[c] + 19 L-asparaginyl-tRNA(asn)[c] + 27 L-aspartyl-tRNA(asp)[c] + 19 L-cysteinyl-tRNA(cys)[c] + 16 L-glutaminyl-tRNA(gln)[c] + 34 L-glutamyl-tRNA(glu)[c] + 13 L-histidyl-tRNA(his)[c] + 29 L-isoleucyl-tRNA(ile)[c] + 47 L-leucyl-tRNA(leu)[c] + 33 L-lysyl-tRNA(lys)[c] + 15 L-methionyl-tRNA(met)[c] + 22 L-phenylalanyl-tRNA(phe)[c] + 20 L-prolyl-tRNA(pro)[c] + 37 L-seryl-tRNA(ser)[c] + 18 L-threonyl-tRNA(thr)[c] + 14 L-tyrosyl-tRNA(tyr)[c] + 27 L-valyl-tRNA(val)[c] => 1404 ADP[c] + 1404 Pi[c] + PPARA[c] + 31 tRNA(ala)[c] + 19 tRNA(arg)[c] + 19 tRNA(asn)[c] + 27 tRNA(asp)[c] + 19 tRNA(cys)[c] + 16 tRNA(gln)[c] + 34 tRNA(glu)[c] + 28 tRNA(gly)[c] + 13 tRNA(his)[c] + 29 tRNA(ile)[c] + 47 tRNA(leu)[c] + 33 tRNA(lys)[c] + 15 tRNA(met)[c] + 22 tRNA(phe)[c] + 20 tRNA(pro)[c] + 37 tRNA(ser)[c] + 18 tRNA(thr)[c] + 14 tRNA(tyr)[c] + 27 tRNA(val)[c]	Protein assembly	Pan	Absent
HMR_5174	c	1425 ATP[c] + 32 glycyl-tRNA(gly)[c] + 1900 H2O[c] + 34 L-alanyl-tRNA(ala)[c] + 22 L-arginyl-tRNA(arg)[c] + 20 L-asparaginyl-tRNA(asn)[c] + 22 L-aspartyl-tRNA(asp)[c] + 10 L-cysteinyl-tRNA(cys)[c] + 13 L-glutaminyl-tRNA(gln)[c] + 31 L-glutamyl-tRNA(glu)[c] + 16 L-histidyl-tRNA(his)[c] + 25 L-isoleucyl-tRNA(ile)[c] + 38 L-leucyl-tRNA(leu)[c] + 35 L-lysyl-tRNA(lys)[c] + 7 L-methionyl-tRNA(met)[c] + 21 L-phenylalanyl-tRNA(phe)[c] + 20 L-prolyl-tRNA(pro)[c] + 43 L-seryl-tRNA(ser)[c] + 25 L-threonyl-tRNA(thr)[c] + 9 L-tryptophanyl-tRNA(trp)[c] + 17 L-tyrosyl-tRNA(tyr)[c] + 35 L-valyl-tRNA(val)[c] => 1425 ADP[c] + LPL[c] + 1425 Pi[c] + 34 tRNA(ala)[c] + 22 tRNA(arg)[c] + 20 tRNA(asn)[c] + 22 tRNA(asp)[c] + 10 tRNA(cys)[c] + 13 tRNA(gln)[c] + 31 tRNA(glu)[c] + 32 tRNA(gly)[c] + 16 tRNA(his)[c] + 25 tRNA(ile)[c] + 38 tRNA(leu)[c] + 35 tRNA(lys)[c] + 7 tRNA(met)[c] + 21 tRNA(phe)[c] + 20 tRNA(pro)[c] + 43 tRNA(ser)[c] + 25 tRNA(thr)[c] + 17 tRNA(tyr)[c] + 35 tRNA(val)[c] + 9 tryptophan[c]	Protein assembly	Pan	Absent
HMR_7616	c	tyrosine[c] => [protein]-L-tyrosine[c] + H2O[c]	Protein modification	Pan	Absent
HMR_7619	c	[protein]-L-tyrosine[c] + PAPS[c] <=> [protein]-tyrosine-O-sulfate[c] + PAP[c]	Protein modification	Pan	Absent
HMR_9735	c	[protein]-L-citrulline[c] + H2O[c] => citrulline[c]	Protein modification	Pan	Absent
