RxnID	Comps	Eq	Subs	Type	nModelsXGPR.rxnMaxInAnyGPR	Class
HMR_4018	m	ADP[m] + GTP[m] <=> ATP[m] + GDP[m]	Purine metabolism	Core	916	Universal
HMR_4044	c	ADP[c] + dATP[c] <=> ATP[c] + dADP[c]	Purine metabolism	Core	916	Universal
HMR_4291	c	ADP[c] + ITP[c] <=> ATP[c] + IDP[c]	Purine metabolism	Core	916	Universal
HMR_4420	m	ADP[m] + dATP[m] => ATP[m] + dADP[m]	Purine metabolism	Core	916	Universal
HMR_4570	c	ADP[c] + dGTP[c] <=> ATP[c] + dGDP[c]	Purine metabolism	Core	916	Universal
HMR_4572	m	ADP[m] + dGTP[m] => ATP[m] + dGDP[m]	Purine metabolism	Core	916	Universal
HMR_4006	c	ADP[c] + UTP[c] <=> ATP[c] + UDP[c]	Pyrimidine metabolism	Core	916	Universal
HMR_4028	c	ADP[c] + CTP[c] <=> ATP[c] + CDP[c]	Pyrimidine metabolism	Core	916	Universal
HMR_4030	m	ADP[m] + CTP[m] <=> ATP[m] + CDP[m]	Pyrimidine metabolism	Core	916	Universal
HMR_4670	c	ADP[c] + dCTP[c] <=> ATP[c] + dCDP[c]	Pyrimidine metabolism	Core	916	Universal
HMR_4673	c	ADP[c] + dUTP[c] <=> ATP[c] + dUDP[c]	Pyrimidine metabolism	Core	916	Universal
HMR_4675	m	ATP[m] + dUDP[m] => ADP[m] + dUTP[m]	Pyrimidine metabolism	Core	916	Universal
HMR_6614	c	dADP[c] + dTTP[c] <=> dATP[c] + dTDP[c]	Pyrimidine metabolism	Core	916	Universal
HMR_6615	m	dADP[m] + dTTP[m] <=> dATP[m] + dTDP[m]	Pyrimidine metabolism	Core	916	Universal
HMR_6616	n	dADP[n] + dTTP[n] <=> dATP[n] + dTDP[n]	Pyrimidine metabolism	Core	916	Universal
HMR_4635	c	ADP[c] + dTTP[c] <=> ATP[c] + dTDP[c]	Pyrimidine metabolism	Core	916	Universal
HMR_3931	c	H+[c] + NADPH[c] + oxidized thioredoxin[c] => NADP+[c] + thioredoxin[c]	Pyrimidine metabolism	Core	914	Universal
HMR_3969	c	ITP[c] + uridine[c] => IDP[c] + UMP[c]	Pyrimidine metabolism	Core	917	Universal
HMR_3970	c	H2O[c] + UMP[c] => Pi[c] + uridine[c]	Pyrimidine metabolism	Core	903	Universal
HMR_4008	c	ADP[c] + UDP[c] <=> ATP[c] + UMP[c]	Pyrimidine metabolism	Core	917	Universal
HMR_4032	c	ATP[c] + NH3[c] + UTP[c] => ADP[c] + CTP[c] + Pi[c]	Pyrimidine metabolism	Core	916	Universal
HMR_4034	c	2 ATP[c] + glutamine[c] + H+[c] + H2O[c] + HCO3-[c] => 2 ADP[c] + carbamoyl-phosphate[c] + glutamate[c] + Pi[c]	Pyrimidine metabolism	Core	917	Universal
HMR_4036	c	orotidine-5-phosphate[c] => CO2[c] + UMP[c]	Pyrimidine metabolism	Core	917	Universal
HMR_4050	c	N-carbamoyl-L-aspartate[c] + Pi[c] <=> aspartate[c] + carbamoyl-phosphate[c]	Pyrimidine metabolism	Core	917	Universal
HMR_4056	c	dTMP[c] + H2O[c] => Pi[c] + thymidine[c]	Pyrimidine metabolism	Core	917	Universal
HMR_4060	s	H2O[s] + UDP[s] => Pi[s] + UMP[s]	Pyrimidine metabolism	Core	917	Universal
HMR_4127	c	H2O[c] + UDP-glucose[c] => glucose-1-phosphate[c] + UMP[c]	Pyrimidine metabolism	Core	891	Universal
HMR_4177	c	CMP[c] + H2O[c] => cytidine[c] + Pi[c]	Pyrimidine metabolism	Core	917	Universal
HMR_4179	s	CMP[s] + H2O[s] => cytidine[s] + Pi[s]	Pyrimidine metabolism	Core	917	Universal
HMR_4182	c	cytidine[c] + GTP[c] => CMP[c] + GDP[c]	Pyrimidine metabolism	Core	916	Universal
HMR_4194	c	ATP[c] + glutamine[c] + H2O[c] + UTP[c] => ADP[c] + CTP[c] + glutamate[c] + Pi[c]	Pyrimidine metabolism	Core	916	Universal
HMR_4210	c	PEP[c] + UDP[c] => pyruvate[c] + UTP[c]	Pyrimidine metabolism	Core	917	Universal
HMR_4484	m	dTMP[m] + H2O[m] => Pi[m] + thymidine[m]	Pyrimidine metabolism	Core	917	Universal
HMR_4485	c	2-deoxy-D-ribose-1-phosphate[c] + thymine[c] <=> Pi[c] + thymidine[c]	Pyrimidine metabolism	Core	913	Universal
HMR_4510	c	dCMP[c] + H2O[c] => deoxycytidine[c] + Pi[c]	Pyrimidine metabolism	Core	917	Universal
HMR_4512	c	ADP[c] + dCDP[c] <=> ATP[c] + dCMP[c]	Pyrimidine metabolism	Core	917	Universal
HMR_4513	c	ATP[c] + deoxycytidine[c] => ADP[c] + dCMP[c]	Pyrimidine metabolism	Core	891	Universal
HMR_4577	c	orotidine-5-phosphate[c] + PPi[c] <=> orotate[c] + PRPP[c]	Pyrimidine metabolism	Core	917	Universal
HMR_4608	c	(S)-dihydroorotate[c] + H2O[c] <=> N-carbamoyl-L-aspartate[c]	Pyrimidine metabolism	Core	917	Universal
HMR_4575	c	(S)-dihydroorotate[c] + ubiquinone[m] <=> orotate[c] + ubiquinol[m]	Pyrimidine metabolism	Core	917	Universal
HMR_4637	c	ADP[c] + dTDP[c] <=> ATP[c] + dTMP[c]	Pyrimidine metabolism	Core	917	Universal
HMR_4642	c	dUMP[c] + H2O[c] => deoxyuridine[c] + Pi[c]	Pyrimidine metabolism	Core	905	Universal
HMR_4643	m	dUTP[m] + H2O[m] => dUMP[m] + PPi[m]	Pyrimidine metabolism	Core	917	Universal
HMR_4644	c	5,10-methylene-THF[c] + dUMP[c] <=> dihydrofolate[c] + dTMP[c]	Pyrimidine metabolism	Core	917	Universal
HMR_4676	c	cytidine[c] + dUTP[c] => CMP[c] + dUDP[c]	Pyrimidine metabolism	Core	917	Universal
HMR_5299	c	ATP[c] + uridine[c] => ADP[c] + UMP[c]	Pyrimidine metabolism	Core	917	Universal
HMR_5352	c	dUTP[c] + uridine[c] => dUDP[c] + UMP[c]	Pyrimidine metabolism	Core	917	Universal
HMR_6612	m	dADP[m] + dTDP[m] <=> dATP[m] + dTMP[m]	Pyrimidine metabolism	Core	917	Universal
HMR_6621	m	dUTP[m] + H2O[m] + oxidized thioredoxin[m] <=> thioredoxin[m] + UTP[m]	Pyrimidine metabolism	Core	917	Universal
HMR_6623	c	deoxyuridine[c] + dGTP[c] => dGDP[c] + dUMP[c]	Pyrimidine metabolism	Core	892	Universal
HMR_6624	m	deoxyuridine[m] + dGTP[m] => dGDP[m] + dUMP[m]	Pyrimidine metabolism	Core	917	Universal
HMR_6627	c	dTDP[c] + PEP[c] <=> dTTP[c] + pyruvate[c]	Pyrimidine metabolism	Core	917	Universal
HMR_3965	c	dUDP[c] + H2O[c] => dUMP[c] + Pi[c]	Nucleotide metabolism	Core	916	Universal
HMR_3966	m	ATP[m] + H2O[m] => AMP[m] + PPi[m]	Nucleotide metabolism	Core	917	Universal
HMR_3967	c	CDP[c] + GDP[c] <=> CMP[c] + GTP[c]	Nucleotide metabolism	Core	917	Universal
HMR_3968	c	ADP[c] + dUDP[c] <=> ATP[c] + dUMP[c]	Nucleotide metabolism	Core	917	Universal
HMR_3999	s	ADP[s] + H2O[s] => AMP[s] + Pi[s]	Nucleotide metabolism	Core	917	Universal
HMR_4024	c	ADP[c] + CDP[c] <=> ATP[c] + CMP[c]	Nucleotide metabolism	Core	917	Universal
HMR_4026	m	ADP[m] + CDP[m] <=> ATP[m] + CMP[m]	Nucleotide metabolism	Core	917	Universal
HMR_4054	c	ATP[c] + thymidine[c] => ADP[c] + dTMP[c]	Nucleotide metabolism	Core	892	Universal
HMR_4061	s	H2O[s] + UTP[s] => Pi[s] + UDP[s]	Nucleotide metabolism	Core	917	Universal
HMR_4136	s	GTP[s] + H2O[s] => GDP[s] + Pi[s]	Nucleotide metabolism	Core	917	Universal
HMR_4180	c	ATP[c] + cytidine[c] => ADP[c] + CMP[c]	Nucleotide metabolism	Core	917	Universal
HMR_4185	c	ATP[c] + sulfate[c] => adenylyl sulfate[c] + PPi[c]	Nucleotide metabolism	Core	916	Universal
HMR_4186	c	adenylyl sulfate[c] + ATP[c] => ADP[c] + PAPS[c]	Nucleotide metabolism	Core	916	Universal
HMR_4342	s	H2O[s] + IDP[s] => IMP[s] + Pi[s]	Nucleotide metabolism	Core	917	Universal
HMR_4483	m	ATP[m] + thymidine[m] => ADP[m] + dTMP[m]	Nucleotide metabolism	Core	917	Universal
HMR_4507	c	dCMP[c] + H2O[c] => dUMP[c] + NH3[c]	Nucleotide metabolism	Core	915	Universal
HMR_4516	c	dCDP[c] + H2O[c] => dCMP[c] + Pi[c]	Nucleotide metabolism	Core	911	Universal
HMR_4601	m	ATP[m] + deoxyguanosine[m] => ADP[m] + dGMP[m]	Nucleotide metabolism	Core	915	Universal
HMR_4640	m	ATP[m] + dUMP[m] => ADP[m] + dUDP[m]	Nucleotide metabolism	Core	917	Universal
HMR_4641	c	ATP[c] + deoxyuridine[c] => ADP[c] + dUMP[c]	Nucleotide metabolism	Core	892	Universal
HMR_4806	c	10-formyl-THF[c] + GAR[c] => N-formyl-GAR[c] + THF[c]	Nucleotide metabolism	Core	917	Universal
HMR_6625	m	ATP[m] + deoxyuridine[m] => ADP[m] + dUMP[m]	Nucleotide metabolism	Core	917	Universal
HMR_6626	m	dUMP[m] + H2O[m] => deoxyuridine[m] + Pi[m]	Nucleotide metabolism	Core	905	Universal
HMR_7160	c	0.3 dATP[c] + 0.2 dCTP[c] + 0.2 dGTP[c] + 0.3 dTTP[c] => DNA[c] + PPi[c]	Nucleotide metabolism	Core	915	Universal
HMR_7161	c	0.18 ATP[c] + 0.3 CTP[c] + 0.34 GTP[c] + 0.18 UTP[c] => PPi[c] + RNA[c]	Nucleotide metabolism	Core	912	Universal
HMR_7162	c	0.18 ADP[c] + 0.3 CDP[c] + 0.34 GDP[c] + 0.18 UDP[c] => Pi[c] + RNA[c]	Nucleotide metabolism	Core	914	Universal
HMR_7163	c	DNA[c] + H2O[c] => 0.3 dAMP[c] + 0.2 dCMP[c] + 0.2 dGMP[c] + 0.3 dTMP[c]	Nucleotide metabolism	Core	917	Universal
HMR_7164	c	H2O[c] + RNA[c] => 0.18 AMP[c] + 0.3 CMP[c] + 0.34 GMP[c] + 0.18 UMP[c]	Nucleotide metabolism	Core	917	Universal
HMR_7801	m	ADP[m] + GDP[m] <=> AMP[m] + GTP[m]	Nucleotide metabolism	Core	914	Universal
HMR_7863	c	CDP[c] + UDP[c] <=> CTP[c] + UMP[c]	Nucleotide metabolism	Core	917	Universal
HMR_7864	n	CDP[n] + UDP[n] <=> CTP[n] + UMP[n]	Nucleotide metabolism	Core	917	Universal
HMR_7865	c	2 UDP[c] <=> UMP[c] + UTP[c]	Nucleotide metabolism	Core	917	Universal
HMR_7866	n	2 UDP[n] <=> UMP[n] + UTP[n]	Nucleotide metabolism	Core	917	Universal
HMR_7867	c	GDP[c] + UDP[c] <=> GTP[c] + UMP[c]	Nucleotide metabolism	Core	917	Universal
HMR_7868	n	GDP[n] + UDP[n] <=> GTP[n] + UMP[n]	Nucleotide metabolism	Core	917	Universal
HMR_7869	c	dADP[c] + UDP[c] <=> dATP[c] + UMP[c]	Nucleotide metabolism	Core	917	Universal
HMR_7870	n	dADP[n] + UDP[n] <=> dATP[n] + UMP[n]	Nucleotide metabolism	Core	917	Universal
HMR_7871	c	dCDP[c] + UDP[c] <=> dCTP[c] + UMP[c]	Nucleotide metabolism	Core	917	Universal
HMR_7872	n	dCDP[n] + UDP[n] <=> dCTP[n] + UMP[n]	Nucleotide metabolism	Core	917	Universal
HMR_7873	c	dGDP[c] + UDP[c] <=> dGTP[c] + UMP[c]	Nucleotide metabolism	Core	917	Universal
HMR_7874	n	dGDP[n] + UDP[n] <=> dGTP[n] + UMP[n]	Nucleotide metabolism	Core	917	Universal
HMR_7876	n	ADP[n] + UDP[n] <=> ATP[n] + UMP[n]	Nucleotide metabolism	Core	917	Universal
HMR_7878	c	ADP[c] + dITP[c] <=> ATP[c] + dIDP[c]	Nucleotide metabolism	Core	916	Universal
HMR_7881	n	ADP[n] + dITP[n] <=> ATP[n] + dIDP[n]	Nucleotide metabolism	Core	915	Universal
HMR_7882	n	ADP[n] + GTP[n] <=> ATP[n] + GDP[n]	Nucleotide metabolism	Core	915	Universal
HMR_7883	m	ADP[m] + UTP[m] <=> ATP[m] + UDP[m]	Nucleotide metabolism	Core	908	Universal
HMR_7884	n	ADP[n] + UTP[n] <=> ATP[n] + UDP[n]	Nucleotide metabolism	Core	915	Universal
HMR_7885	n	ADP[n] + CTP[n] <=> ATP[n] + CDP[n]	Nucleotide metabolism	Core	915	Universal
HMR_7886	m	ADP[m] + dTTP[m] <=> ATP[m] + dTDP[m]	Nucleotide metabolism	Core	908	Universal
HMR_7887	n	ADP[n] + dTTP[n] <=> ATP[n] + dTDP[n]	Nucleotide metabolism	Core	915	Universal
HMR_7888	n	ADP[n] + dGTP[n] <=> ATP[n] + dGDP[n]	Nucleotide metabolism	Core	915	Universal
HMR_7889	n	ADP[n] + dUTP[n] <=> ATP[n] + dUDP[n]	Nucleotide metabolism	Core	915	Universal
HMR_7890	m	ADP[m] + dCTP[m] <=> ATP[m] + dCDP[m]	Nucleotide metabolism	Core	908	Universal
HMR_7891	n	ADP[n] + dCTP[n] <=> ATP[n] + dCDP[n]	Nucleotide metabolism	Core	915	Universal
HMR_7892	n	ADP[n] + dATP[n] <=> ATP[n] + dADP[n]	Nucleotide metabolism	Core	915	Universal
HMR_7893	n	ADP[n] + ITP[n] <=> ATP[n] + IDP[n]	Nucleotide metabolism	Core	915	Universal
HMR_8448	c	CDP[c] + dGDP[c] <=> CMP[c] + dGTP[c]	Nucleotide metabolism	Core	917	Universal
HMR_8449	n	CDP[n] + dGDP[n] <=> CMP[n] + dGTP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8450	c	dCDP[c] + dGDP[c] <=> dCMP[c] + dGTP[c]	Nucleotide metabolism	Core	917	Universal
HMR_8451	n	dCDP[n] + dGDP[n] <=> dCMP[n] + dGTP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8452	c	2 dCDP[c] <=> dCMP[c] + dCTP[c]	Nucleotide metabolism	Core	917	Universal
HMR_8453	n	2 dCDP[n] <=> dCMP[n] + dCTP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8454	c	dADP[c] + dCDP[c] <=> dATP[c] + dCMP[c]	Nucleotide metabolism	Core	917	Universal
HMR_8455	n	dADP[n] + dCDP[n] <=> dATP[n] + dCMP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8456	c	dCDP[c] + UDP[c] <=> dCMP[c] + UTP[c]	Nucleotide metabolism	Core	917	Universal
HMR_8457	n	dCDP[n] + UDP[n] <=> dCMP[n] + UTP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8458	n	ADP[n] + CDP[n] <=> ATP[n] + CMP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8459	n	ADP[n] + dCDP[n] <=> ATP[n] + dCMP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8460	n	CDP[n] + dCDP[n] <=> CTP[n] + dCMP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8462	n	dCDP[n] + GDP[n] <=> dCMP[n] + GTP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8463	c	CDP[c] + dCDP[c] <=> CTP[c] + dCMP[c]	Nucleotide metabolism	Core	917	Universal
HMR_8464	n	CDP[n] + GDP[n] <=> CMP[n] + GTP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8465	c	2 CDP[c] <=> CMP[c] + CTP[c]	Nucleotide metabolism	Core	917	Universal
HMR_8466	n	2 CDP[n] <=> CMP[n] + CTP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8467	c	CDP[c] + UDP[c] <=> CMP[c] + UTP[c]	Nucleotide metabolism	Core	917	Universal
HMR_8468	n	CDP[n] + UDP[n] <=> CMP[n] + UTP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8469	c	CDP[c] + dADP[c] <=> CMP[c] + dATP[c]	Nucleotide metabolism	Core	917	Universal
HMR_8470	n	CDP[n] + dADP[n] <=> CMP[n] + dATP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8471	c	CDP[c] + dCDP[c] <=> CMP[c] + dCTP[c]	Nucleotide metabolism	Core	917	Universal
HMR_8472	n	CDP[n] + dCDP[n] <=> CMP[n] + dCTP[n]	Nucleotide metabolism	Core	917	Universal
HMR_8478	n	ADP[n] + dCMP[n] <=> ATP[n] + deoxycytidine[n]	Nucleotide metabolism	Core	891	Universal
HMR_8479	n	dCMP[n] + UDP[n] <=> deoxycytidine[n] + UTP[n]	Nucleotide metabolism	Core	891	Universal
HMR_8486	c	adenosine[c] + Pi[c] <=> adenine[c] + ribose-1-phosphate[c]	Nucleotide metabolism	Core	913	Universal
HMR_8487	s	H2O[s] + UMP[s] => Pi[s] + uridine[s]	Nucleotide metabolism	Core	903	Universal
HMR_3802	m	AKG[m] + H+[m] + NADH[m] + NH3[m] <=> glutamate[m] + H2O[m] + NAD+[m]	Alanine, aspartate and glutamate metabolism	Core	917	Universal
HMR_3804	m	AKG[m] + H+[m] + NADPH[m] + NH3[m] <=> glutamate[m] + H2O[m] + NADP+[m]	Alanine, aspartate and glutamate metabolism	Core	917	Universal
HMR_3813	c	arginine[c] + fumarate[c] <=> argininosuccinate[c]	Alanine, aspartate and glutamate metabolism	Core	917	Universal
HMR_3822	m	1-pyrroline-5-carboxylate[m] + 2 H2O[m] + NAD+[m] => glutamate[m] + H+[m] + NADH[m]	Alanine, aspartate and glutamate metabolism	Core	897	Universal
HMR_3827	m	AKG[m] + aspartate[m] <=> glutamate[m] + OAA[m]	Alanine, aspartate and glutamate metabolism	Core	917	Universal
HMR_3829	c	AKG[c] + aspartate[c] <=> glutamate[c] + OAA[c]	Alanine, aspartate and glutamate metabolism	Core	917	Universal
HMR_3831	c	aspartate[c] => fumarate[c] + NH3[c]	Alanine, aspartate and glutamate metabolism	Core	917	Universal
HMR_3870	m	GSSG[m] + H+[m] + NADPH[m] => 2 GSH[m] + NADP+[m]	Alanine, aspartate and glutamate metabolism	Core	903	Universal
HMR_3890	c	ATP[c] + glutamate[c] + NH3[c] => ADP[c] + glutamine[c] + Pi[c]	Alanine, aspartate and glutamate metabolism	Core	917	Universal
HMR_3903	c	aspartate[c] + ATP[c] + glutamine[c] + H2O[c] => AMP[c] + asparagine[c] + glutamate[c] + PPi[c]	Alanine, aspartate and glutamate metabolism	Core	888	Universal
HMR_4109	m	AKG[m] + alanine[m] <=> glutamate[m] + pyruvate[m]	Alanine, aspartate and glutamate metabolism	Core	902	Universal
HMR_4118	c	GSSG[c] + H+[c] + NADPH[c] => 2 GSH[c] + NADP+[c]	Alanine, aspartate and glutamate metabolism	Core	903	Universal
HMR_7642	c	D-alanine[c] <=> alanine[c]	Alanine, aspartate and glutamate metabolism	Core	917	Universal
HMR_3806	m	glutamate[m] + H+[m] + NADH[m] <=> H2O[m] + L-glutamate 5-semialdehyde[m] + NAD+[m]	Arginine and proline metabolism	Core	897	Universal
HMR_3807	m	AKG[m] + ornithine[m] <=> glutamate[m] + L-glutamate 5-semialdehyde[m]	Arginine and proline metabolism	Core	906	Universal
HMR_3816	c	arginine[c] + H2O[c] => ornithine[c] + urea[c]	Arginine and proline metabolism	Core	894	Universal
HMR_3819	c	1-pyrroline-5-carboxylate[c] + H2O[c] <=> L-glutamate 5-semialdehyde[c]	Arginine and proline metabolism	Core	897	Universal
HMR_3820	m	1-pyrroline-5-carboxylate[m] + H2O[m] <=> L-glutamate 5-semialdehyde[m]	Arginine and proline metabolism	Core	897	Universal
HMR_3837	m	1-pyrroline-5-carboxylate[m] + H+[m] + NADH[m] => NAD+[m] + proline[m]	Arginine and proline metabolism	Core	917	Universal
HMR_3895	m	ATP[m] + glutamate[m] => ADP[m] + glutamyl-5-phosphate[m]	Arginine and proline metabolism	Core	917	Universal
HMR_3897	m	glutamyl-5-phosphate[m] + H+[m] + NADPH[m] => L-glutamate 5-semialdehyde[m] + NADP+[m] + Pi[m]	Arginine and proline metabolism	Core	917	Universal
HMR_3956	m	CO2[m] + H2O[m] => H+[m] + HCO3-[m]	Arginine and proline metabolism	Core	916	Universal
HMR_4073	c	H+[c] + SAM[c] => CO2[c] + S-adenosylmethioninamine[c]	Arginine and proline metabolism	Core	916	Universal
HMR_4075	c	putrescine[c] + S-adenosylmethioninamine[c] => 5-methylthioadenosine[c] + H+[c] + spermidine[c]	Arginine and proline metabolism	Core	916	Universal
HMR_4077	c	S-adenosylmethioninamine[c] + spermidine[c] => 5-methylthioadenosine[c] + H+[c] + spermine[c]	Arginine and proline metabolism	Core	916	Universal
HMR_4212	c	ornithine[c] => CO2[c] + putrescine[c]	Arginine and proline metabolism	Core	911	Universal
HMR_4422	s	ornithine[s] => CO2[s] + putrescine[s]	Arginine and proline metabolism	Core	911	Universal
HMR_4776	c	AKG[c] + O2[c] + proline[c] => CO2[c] + succinate[c] + trans-4-hydroxy-L-proline[c]	Arginine and proline metabolism	Core	913	Universal
HMR_4777	m	AKG[m] + O2[m] + proline[m] => CO2[m] + succinate[m] + trans-4-hydroxy-L-proline[m]	Arginine and proline metabolism	Core	913	Universal
HMR_4778	c	NAD+[c] + trans-4-hydroxy-L-proline[c] => H+[c] + L-1-pyrroline-3-hydroxy-5-carboxylate[c] + NADH[c]	Arginine and proline metabolism	Core	917	Universal
HMR_4779	m	NAD+[m] + trans-4-hydroxy-L-proline[m] => H+[m] + L-1-pyrroline-3-hydroxy-5-carboxylate[m] + NADH[m]	Arginine and proline metabolism	Core	917	Universal
HMR_4780	c	NADP+[c] + trans-4-hydroxy-L-proline[c] => H+[c] + L-1-pyrroline-3-hydroxy-5-carboxylate[c] + NADPH[c]	Arginine and proline metabolism	Core	917	Universal
HMR_4781	m	NADP+[m] + trans-4-hydroxy-L-proline[m] => H+[m] + L-1-pyrroline-3-hydroxy-5-carboxylate[m] + NADPH[m]	Arginine and proline metabolism	Core	917	Universal
HMR_4784	m	2 H2O[m] + L-1-pyrroline-3-hydroxy-5-carboxylate[m] + NAD+[m] => H+[m] + L-erythro-4-hydroxyglutamate[m] + NADH[m]	Arginine and proline metabolism	Core	897	Universal
HMR_4785	m	2 H2O[m] + L-1-pyrroline-3-hydroxy-5-carboxylate[m] + NADP+[m] => H+[m] + L-erythro-4-hydroxyglutamate[m] + NADPH[m]	Arginine and proline metabolism	Core	897	Universal
HMR_4786	m	AKG[m] + L-erythro-4-hydroxyglutamate[m] => 4-hydroxy-2-oxoglutarate[m] + glutamate[m]	Arginine and proline metabolism	Core	917	Universal
HMR_6929	c	CoA[c] + N1-acetylspermine[c] <=> acetyl-CoA[c] + spermine[c]	Arginine and proline metabolism	Core	917	Universal
HMR_6930	p	CoA[p] + N1-acetylspermine[p] <=> acetyl-CoA[p] + spermine[p]	Arginine and proline metabolism	Core	917	Universal
HMR_6938	c	CoA[c] + N1-acetylspermidine[c] <=> acetyl-CoA[c] + spermidine[c]	Arginine and proline metabolism	Core	917	Universal
HMR_6939	p	CoA[p] + N1-acetylspermidine[p] <=> acetyl-CoA[p] + spermidine[p]	Arginine and proline metabolism	Core	917	Universal
HMR_8096	m	H2O[m] + L-1-pyrroline-3-hydroxy-5-carboxylate[m] <=> L-4-hydroxyglutamate semialdehyde[m]	Arginine and proline metabolism	Core	897	Universal
HMR_8097	m	H+[m] + L-erythro-4-hydroxyglutamate[m] + NADH[m] <=> H2O[m] + L-4-hydroxyglutamate semialdehyde[m] + NAD+[m]	Arginine and proline metabolism	Core	897	Universal
HMR_8098	m	L-erythro-4-hydroxyglutamate[m] + OAA[m] => 4-hydroxy-2-oxoglutarate[m] + aspartate[m]	Arginine and proline metabolism	Core	917	Universal
HMR_8426	m	arginine[m] + H2O[m] => ornithine[m] + urea[m]	Arginine and proline metabolism	Core	894	Universal
HMR_8603	c	acetyl-CoA[c] + putrescine[c] => CoA[c] + N-acetylputrescine[c]	Arginine and proline metabolism	Core	917	Universal
HMR_8605	c	H2O[c] + N4-acetylaminobutanal[c] + NAD+[c] => 4-acetamidobutanoate[c] + H+[c] + NADH[c]	Arginine and proline metabolism	Core	917	Universal
HMR_8609	m	1-pyrroline-5-carboxylate[m] + H+[m] + NADPH[m] => NADP+[m] + proline[m]	Arginine and proline metabolism	Core	917	Universal
HMR_3752	m	FADH2[m] + methacrylyl-CoA[m] <=> FAD[m] + isobutyryl-CoA[m]	Glycine, serine and threonine metabolism	Core	911	Universal
HMR_3770	m	3-methylcrotonyl-CoA[m] + FADH2[m] <=> FAD[m] + isovaleryl-CoA[m]	Glycine, serine and threonine metabolism	Core	911	Universal
HMR_3784	m	2-methylbutyryl-CoA[m] + FAD[m] <=> FADH2[m] + tiglyl-CoA[m]	Glycine, serine and threonine metabolism	Core	911	Universal
HMR_3839	c	3-phospho-D-glycerate[c] + NAD+[c] <=> 3-phosphonooxypyruvate[c] + H+[c] + NADH[c]	Glycine, serine and threonine metabolism	Core	917	Universal
HMR_3845	c	serine[c] + THF[c] <=> 5,10-methylene-THF[c] + glycine[c] + H2O[c]	Glycine, serine and threonine metabolism	Core	913	Universal
HMR_3847	m	CoA[m] + L-2-amino-3-oxobutanoic acid[m] <=> acetyl-CoA[m] + glycine[m]	Glycine, serine and threonine metabolism	Core	877	Universal
HMR_3856	c	H+[c] + methylglyoxal[c] + NADH[c] => D-lactaldehyde[c] + NAD+[c]	Glycine, serine and threonine metabolism	Core	917	Universal
HMR_3939	m	2-amino-3-oxoadipate[m] + CoA[m] <=> glycine[m] + succinyl-CoA[m]	Glycine, serine and threonine metabolism	Core	917	Universal
HMR_4700	c	formaldehyde[c] + H+[c] + NADPH[c] + sarcosine[c] <=> dimethylglycine[c] + H2O[c] + NADP+[c]	Glycine, serine and threonine metabolism	Core	893	Universal
HMR_4792	m	5,10-methylene-THF[m] + glycine[m] + H2O[m] <=> serine[m] + THF[m]	Glycine, serine and threonine metabolism	Core	917	Universal
HMR_5392	c	5 ATP[c] + 5 glutamate[c] + THF[c] => 5 ADP[c] + 5 Pi[c] + THF-hexaglutamate[c]	Glycine, serine and threonine metabolism	Core	909	Universal
HMR_6409	m	H+[m] + lipoamide[m] + NADH[m] <=> dihydrolipoamide[m] + NAD+[m]	Glycine, serine and threonine metabolism	Core	917	Universal
HMR_7702	c	glyoxalate[c] + H+[c] + NADPH[c] <=> glycolate[c] + NADP+[c]	Glycine, serine and threonine metabolism	Core	917	Universal
HMR_8437	m	H+[m] + lipoylprotein[m] + NADH[m] <=> dihydrolipoylprotein[m] + NAD+[m]	Glycine, serine and threonine metabolism	Core	917	Universal
HMR_5336	c	2 H+[c] + H2O[c] + S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]glutathione[c] <=> glutamate[c] + glycine[c] + S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c]	Histidine metabolism	Core	917	Universal
HMR_5337	c	GSH[c] + urocanate[c] <=> S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]glutathione[c]	Histidine metabolism	Core	917	Universal
HMR_5338	c	acetyl-CoA[c] + S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c] => CoA[c] + N-acetyl-S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c]	Histidine metabolism	Core	917	Universal
HMR_5339	c	H2O[c] + N-acetyl-S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c] <=> acetate[c] + S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c]	Histidine metabolism	Core	917	Universal
